"person","givenName","surname"
"http://dbpedia.org/resource/Patrick_D._Smith","Patrick D.","Smith"
"http://dbpedia.org/resource/Phyllis_Shalant","Phyllis","Shalant"
"http://dbpedia.org/resource/Richard_Montanari","Richard","Montanari"
"http://dbpedia.org/resource/Robert_E._Griswold","Robert E.","Griswold"
"http://dbpedia.org/resource/Seanan_McGuire","Seanan","McGuire"
"http://dbpedia.org/resource/Steven_Schend","Steven","Schend"
"http://dbpedia.org/resource/Wayne_Caldwell","Wayne","Caldwell"
"http://dbpedia.org/resource/Zachery_Kouwe","Zachery","Kouwe"
"http://dbpedia.org/resource/Alyssa_Pierce","Alyssa","Pierce"
"http://dbpedia.org/resource/Andrea_Hairston","Andrea","Hairston"
"http://dbpedia.org/resource/Anthony_Marra","Anthony","Marra"
"http://dbpedia.org/resource/Benjamin_Taylor_(author)","Benjamin","Taylor"
"http://dbpedia.org/resource/Beverly_Barton","Beverly","Barton"
"http://dbpedia.org/resource/Bill_Roorbach","Bill","Roorbach"
"http://dbpedia.org/resource/Brené_Brown","Brene","Brown"
"http://dbpedia.org/resource/Brett_Battles","Brett","Battles"
"http://dbpedia.org/resource/Bruce_Spizer","Bruce","Spizer"
"http://dbpedia.org/resource/Carrie_Borzillo","Carrie","Borzillo"
"http://dbpedia.org/resource/Chandra_Free","Chandra","Free"
"http://dbpedia.org/resource/Doren_Robbins","Doren","Robbins"
"http://dbpedia.org/resource/Earl_Oliver","Earl","Oliver"
"http://dbpedia.org/resource/Eilis_Flynn","Eilis (pseudonym)","Flynn"
"http://dbpedia.org/resource/Harry_Mark_Petrakis","Harry Mark","Petrakis"
"http://dbpedia.org/resource/Harvey_Rosenfield","Harvey","Rosenfield"
"http://dbpedia.org/resource/J._F._Gonzalez","J. F.","Gonzalez"
"http://dbpedia.org/resource/Jane_Wattenberg","Jane","Wattenberg"
"http://dbpedia.org/resource/Jennifer_Brozek","Jennifer","Brozek"
"http://dbpedia.org/resource/Josh_Alan_Friedman","Josh Alan","Friedman"
"http://dbpedia.org/resource/Laura_Dave","Laura","Dave"
"http://dbpedia.org/resource/Lilian_Jeannette_Rice","Lilian","Rick"
"http://dbpedia.org/resource/Margarita_Engle","Margarita M.","Engle"
"http://dbpedia.org/resource/Michael_Koryta","Michael","Koryta"
"http://dbpedia.org/resource/Michael_Sedge","Michael","Sedge"
"http://dbpedia.org/resource/Sarah_Kay_(poet)","Sarah","Kay"
"http://dbpedia.org/resource/Sarah_MacLean","Sarah","Maclean"
"http://dbpedia.org/resource/Scott_Mebus","Scott","Mebus"
"http://dbpedia.org/resource/Scott_William_Carter","Scott William","Carter"
"http://dbpedia.org/resource/Todd_A._Fonseca","Todd A.","Fonseca"
"http://dbpedia.org/resource/Trisha_Ward","Trisha","Ward"
"http://dbpedia.org/resource/Claire_Zulkey","Claire","Zulkey"
"http://dbpedia.org/resource/Robert_Reuland","Robert","Reuland"
"http://dbpedia.org/resource/Sheppard_Solomon","Sheppard","Solomon"
"http://dbpedia.org/resource/Adrienne_Monson","Adrienne","Monson"
"http://dbpedia.org/resource/Carey_Lohrenz","Carey","Lohrenz"
"http://dbpedia.org/resource/Alicia_Erian","Alicia","Erian"
"http://dbpedia.org/resource/David_Hoenigman","David","Hoenigman"
"http://dbpedia.org/resource/Asa_Baber","Asa","Baber"
"http://dbpedia.org/resource/Jake_Bell","Jake","Bell"
"http://dbpedia.org/resource/Leah_McGrath_Goodman","Leah","McGrath Goodman"
"http://dbpedia.org/resource/Donna_Hilbert","Donna","Hilbert"
"http://dbpedia.org/resource/Eugene_B._Redmond","Eugene B.","Redmond"
"http://dbpedia.org/resource/Lawrence_Sutin","Lawrence","Sutin"
"http://dbpedia.org/resource/Marcy_Dermansky","Marcy","Dermansky"
"http://dbpedia.org/resource/Paul_van_Buren","Paul","Van Buren"
"http://dbpedia.org/resource/Reif_Larsen","Reif","Larsen"
"http://dbpedia.org/resource/Robbie_Branscum","Robbie","Branscum"
"http://dbpedia.org/resource/Shel_Israel","Shel","Israel"
"http://dbpedia.org/resource/A._Bates","Auline","Bates"
"http://dbpedia.org/resource/Abbi_Glines","Abbi","Glines"
"http://dbpedia.org/resource/Adam_Kotsko","Adam","Kotsko"
"http://dbpedia.org/resource/Allison_Brennan","Allison","Brennan"
"http://dbpedia.org/resource/Annie_Lanzillotto","Annie","Lanzillotto"
"http://dbpedia.org/resource/Brandon_Mendelson","B.J.","Mendelson"
"http://dbpedia.org/resource/Chris_Valentino","Chris","Valentino"
"http://dbpedia.org/resource/David_Blixt","David","Blixt"
"http://dbpedia.org/resource/Doug_Davis_(businessman)","Douglas J.","Davis"
"http://dbpedia.org/resource/Erica_Kennedy","Erica","Kennedy"
"http://dbpedia.org/resource/Gary_D._Robson","Gary D.","Robson"
"http://dbpedia.org/resource/Grant_Ginder","Grant","Ginder"
"http://dbpedia.org/resource/Gregor_Collins","Gregor","Collins"
"http://dbpedia.org/resource/Hugh_Howey","Hugh C.","Howey"
"http://dbpedia.org/resource/Ivy_Pochoda","Ivy","Pochoda"
"http://dbpedia.org/resource/Jay_Abraham","Jay","Abraham"
"http://dbpedia.org/resource/Joel_Manuel_Hoffman","Joel Manuel","Hoffman"
"http://dbpedia.org/resource/Kathleen_Flenniken","Kathleen","Flenniken"
"http://dbpedia.org/resource/Kevin_Avery","Kevin","Avery"
"http://dbpedia.org/resource/Kyra_E._Hicks","Kyra E","Hicks"
"http://dbpedia.org/resource/Laini_Taylor","Laini","Taylor"
"http://dbpedia.org/resource/Lauren_DeStefano","Lauren","DeStefano"
"http://dbpedia.org/resource/Lisa_Daily","Lisa Jan","Daily"
"http://dbpedia.org/resource/Matteo_Pistono","Matteo","Pistono"
"http://dbpedia.org/resource/Matthew_Chojnacki","Matthew","Chojnacki"
"http://dbpedia.org/resource/Nancy_Rue","Nancy","Rue"
"http://dbpedia.org/resource/Noah_Falck","Noah","Falk"
"http://dbpedia.org/resource/Nova_Ren_Suma","Nova Ren","Suma"
"http://dbpedia.org/resource/Rip_Esselstyn","Rip","Esselstyn"
"http://dbpedia.org/resource/Rob_Buyea","Rob","Buyea"
"http://dbpedia.org/resource/Russell_Kelly","Russell","Kelly"
"http://dbpedia.org/resource/Sallyann_Amdur_Sack","Sallyann Amdur","Sack"
"http://dbpedia.org/resource/Susane_Colasanti","Susane","Colasanti"
"http://dbpedia.org/resource/Synthia_Saint_James","Synthia","Saint James"
"http://dbpedia.org/resource/Ted_Kosmatka","Ted","Kosmatka"
"http://dbpedia.org/resource/Thomas_Mullen_(author)","Thomas","Mullen"
"http://dbpedia.org/resource/Trent_Zelazny","Trent","Zelazny"
"http://dbpedia.org/resource/Twanna_Hines","Twanna","Hines"
"http://dbpedia.org/resource/Emily_Gould","Emily","Gould"
"http://dbpedia.org/resource/Peter_Garrison","Peter","Garrison"
"http://dbpedia.org/resource/Susan_Hale","Susan","Hale"
"http://dbpedia.org/resource/Chana_Bloch","Chana","Bloch"
"http://dbpedia.org/resource/Genevieve_Foster","Genevieve Stump","Foster"
"http://dbpedia.org/resource/Lorna_Jean_Moorhead","Lorna Jean","Moorhead"
"http://dbpedia.org/resource/Paula_Broadwell","Paula","Broadwell"
"http://dbpedia.org/resource/Ronald_Simien","Ronald","Simien"
"http://dbpedia.org/resource/Amelia_Reynolds_Long","Amelia Reynolds","Long"
"http://dbpedia.org/resource/E._A._Richardson","E. A.","Richardson"
"http://dbpedia.org/resource/Matt_Briggs","Matt","Briggs"
"http://dbpedia.org/resource/Matt_Fleckenstein","Matt","Fleckenstein"
"http://dbpedia.org/resource/Michele_Serros","Michele Marie","Serros"
"http://dbpedia.org/resource/Stanwood_Cobb","Stanwood","Cobb"
"http://dbpedia.org/resource/Bob_Weiskopf","Bob","Weiskopf"
"http://dbpedia.org/resource/David_Loughery","David","Loughery"
"http://dbpedia.org/resource/Richard_Sakai","Richard","Sakai"
"http://dbpedia.org/resource/Carol_Ann_Abrams","Carol Ann","Abrams"
"http://dbpedia.org/resource/Delma_S._Arrigoitia","Delma S.","Arrigoitia"
"http://dbpedia.org/resource/Frank_Marshall_Davis","Frank Marshall","Davis"
"http://dbpedia.org/resource/George_Jeske","George","Jeske"
"http://dbpedia.org/resource/Grace_Krilanovich","Grace","Krilanovich"
"http://dbpedia.org/resource/Harry_Hess_Reichard","Harry Hess","Reichard"
"http://dbpedia.org/resource/Jeanette_Eaton","Jeanette","Eaton"
"http://dbpedia.org/resource/Lyman_Andrews","Lyman","Andrews"
"http://dbpedia.org/resource/Norb_Vonnegut","Norb","Vonnegut"
"http://dbpedia.org/resource/Ron_Currie_Jr.","Ron","Currie"
"http://dbpedia.org/resource/Tom_Gish","Tom","Gish"
"http://dbpedia.org/resource/Valerie_Brelinski","Val","Brelinski"
"http://dbpedia.org/resource/Alfred_Corn","Alfred","Corn"
"http://dbpedia.org/resource/Eliza_Frances_Andrews","Eliza Frances","Andrews"
"http://dbpedia.org/resource/Kevin_St.Jarre","Kevin","StJarre"
"http://dbpedia.org/resource/Scott_A._Williams","Scott A.","Williams"
"http://dbpedia.org/resource/Susan_Musgrave","Susan","Musgrave"
"http://dbpedia.org/resource/Ann_Major","Ann","Major"
"http://dbpedia.org/resource/E._Hoffmann_Price","E. Hoffman","Price"
"http://dbpedia.org/resource/Helen_Frost","Helen","Frost"
"http://dbpedia.org/resource/Johan_Andreas_Holvik","Johan Andreas","Holvik"
"http://dbpedia.org/resource/Maggie_Stiefvater","Maggie","Stiefvater"
"http://dbpedia.org/resource/Carol_Barbee","Carol","Barbee"
"http://dbpedia.org/resource/Carol_Muske-Dukes","Carol","Muske-Dukes"
"http://dbpedia.org/resource/Claude_Fredericks","Claude","Fredericks"
"http://dbpedia.org/resource/Douglas_Anne_Munson","Douglas Ann","Munson"
"http://dbpedia.org/resource/Felix_Adler_(screenwriter)","Felix","Adler"
"http://dbpedia.org/resource/John_Ramsey_Miller","John Ramsey","Miller"
"http://dbpedia.org/resource/Karleen_Pendleton_Jiménez","Karleen","Pendleton Jimenez"
"http://dbpedia.org/resource/Marvin_Kaye","Marvin","Kaye"
"http://dbpedia.org/resource/Meliza_Bañales","Meliza","Banales"
"http://dbpedia.org/resource/Paul_Fenimore_Cooper","Paul Fenimore","Cooper"
"http://dbpedia.org/resource/Robert_Flynn_(author)","Robert","Flynn"
"http://dbpedia.org/resource/Robert_Olmstead","Robert","Olmstead"
"http://dbpedia.org/resource/Robison_Wells","Robison","Wells"
"http://dbpedia.org/resource/Eva_Emery_Dye","Eva Emery","Dye"
"http://dbpedia.org/resource/Denise_Chavez","Denise","Chavez"
"http://dbpedia.org/resource/Victor_Heck","Victor","Heck"
"http://dbpedia.org/resource/Dennis_Lee_Foster","Dennis Lee","Foster"
"http://dbpedia.org/resource/Doug_Rowell","Doug","Rowell"
"http://dbpedia.org/resource/Kathryn_Craft","Kathryn","Craft"
"http://dbpedia.org/resource/Amanda_Oleander","Amanda","Oleander"
"http://dbpedia.org/resource/Barry_Lancet","Barry","Lancet"
"http://dbpedia.org/resource/Brian_Jay_Jones_(biographer)","Brian Jay","Jones"
"http://dbpedia.org/resource/Brooke_de_Lench","Brooke de","Lench"
"http://dbpedia.org/resource/Charles_Belfoure","Charles","Belfoure"
"http://dbpedia.org/resource/Eileen_Dreyer","Eileen","Dreyer"
"http://dbpedia.org/resource/J._Warner_Wallace","J. Warner","Wallace"
"http://dbpedia.org/resource/James_Vila_Blake","James Vila","Blake"
"http://dbpedia.org/resource/Jordannah_Elizabeth","Jordannah","Elizabeth"
"http://dbpedia.org/resource/Lee_Bacon","Lee","Bacon"
"http://dbpedia.org/resource/Mary_Tabor","Mary L.","Tabor"
"http://dbpedia.org/resource/Morgan_Matson","Morgan","Matson"
"http://dbpedia.org/resource/Sari_Wilson","Sari","Wilson"
"http://dbpedia.org/resource/Siobhan_Vivian","Siobhan","Vivian"
"http://dbpedia.org/resource/Victoria_Scott","Victoria","Scott"
"http://dbpedia.org/resource/Elizabeth_Wagele","Elizabeth","Wagele"
"http://dbpedia.org/resource/Nictzin_Dyalhis","Nictzin","Dyalhis"
"http://dbpedia.org/resource/Robert_Peters","Robert","Peters"
"http://dbpedia.org/resource/Howie_Schneider","Howie","Schneider"
"http://dbpedia.org/resource/A.S._King","A. S.","King"
"http://dbpedia.org/resource/Edward_Page_Mitchell","Edward Page","Mitchell"
"http://dbpedia.org/resource/Elizabeth_Searle","Elizabeth","Searle"
"http://dbpedia.org/resource/George_Abbe","George","Abbe"
"http://dbpedia.org/resource/Henry_Abner","Henry","Abner"
"http://dbpedia.org/resource/Jane_Joritz-Nakagawa","Jane","Joritz-Nakagawa"
"http://dbpedia.org/resource/Louis_Jenkins","Louis","Jenkins"
"http://dbpedia.org/resource/Robert_J._Wicks","Robert","Wicks"
"http://dbpedia.org/resource/Robert_T._Oliver","Robert T","Oliver"
"http://dbpedia.org/resource/William_Kent_Krueger","William Kent","Krueger"
"http://dbpedia.org/resource/Darrel_Ray","Darrel","Ray"
"http://dbpedia.org/resource/Douglas_Porch","Douglas","Porch"
"http://dbpedia.org/resource/Irene_Vilar","Irene","Vilar"
"http://dbpedia.org/resource/Judith_Hand","Judith","Hand"
"http://dbpedia.org/resource/Pamela_Porter","Pamela","Porter"
"http://dbpedia.org/resource/Phyllis_Ann_Karr","Phyllis Ann","Karr"
"http://dbpedia.org/resource/Stanford_Luce","Stanford L.","Luce"
"http://dbpedia.org/resource/Steven_L._Thompson","Steven L.","Thompson"
"http://dbpedia.org/resource/Aoibheann_Sweeney","Aoibheann","Sweeney"
"http://dbpedia.org/resource/Oscar_Garcia_Rivera","Oscar","Garcia Rivera"
"http://dbpedia.org/resource/Alice_Alison_Lide","Alice Alison","Lide"
"http://dbpedia.org/resource/Bernard_Marshall","Bernard Gay","Marshall"
"http://dbpedia.org/resource/Charles_Follen_Adams","Charles Follen","Adams"
"http://dbpedia.org/resource/Eliza_Lee_Cabot_Follen","Eliza Lee Cabot","Follen"
"http://dbpedia.org/resource/Graham_Moore_(writer)","Graham","Moore"
"http://dbpedia.org/resource/James_Tracy_(activist)","James","Tracy"
"http://dbpedia.org/resource/John_Sunseri","John","Sunseri"
"http://dbpedia.org/resource/Kenneth_Lin_(playwright)","Kenneth","Lin"
"http://dbpedia.org/resource/Ari_Berk","Ari","Berk"
"http://dbpedia.org/resource/Cara_Hoffman","Cara","Hoffman"
"http://dbpedia.org/resource/Jamie_Court","Jamie","Court"
"http://dbpedia.org/resource/Jerome_Gilson","Jerome","Gilson"
"http://dbpedia.org/resource/Lauren_Oliver","Lauren","Oliver"
"http://dbpedia.org/resource/Marissa_Meyer","Marissa","Meyer"
"http://dbpedia.org/resource/Matt_de_la_Peña","Matt de la","Pena"
"http://dbpedia.org/resource/Maurice_Mierau","Maurice","Mierau"
"http://dbpedia.org/resource/Simone_Elkeles","Simone","Elkeles"
"http://dbpedia.org/resource/Adam_Gidwitz","Adam","Gidwitz"
"http://dbpedia.org/resource/Anand_Giridharadas","Anand","Giridharadas"
"http://dbpedia.org/resource/Austin_Gary","Gary Austin","Heyde"
"http://dbpedia.org/resource/Barbara_Neely","Barbara","Neely"
"http://dbpedia.org/resource/Carol_Gorman","Carol","Gorman"
"http://dbpedia.org/resource/Donald_N._Levine","Donald N.","Levine"
"http://dbpedia.org/resource/Edward_E._Kramer","Edward E.","Kramer"
"http://dbpedia.org/resource/Emily_Susan_Rapp","Emily","Rapp Black"
"http://dbpedia.org/resource/Frank_C._Matthews","Frank C.","Matthews"
"http://dbpedia.org/resource/Haley_Moss","Haley","Moss"
"http://dbpedia.org/resource/Jacqueline_West_(author)","Jaqueline","West"
"http://dbpedia.org/resource/Janet_Hamill","Janet","Hamill"
"http://dbpedia.org/resource/Jennifer_Brown_(author)","Jennifer","Brown"
"http://dbpedia.org/resource/Jeremy_Drummond","Jeremy","Drummond"
"http://dbpedia.org/resource/Jillian_Lauren","Jillian","Lauren"
"http://dbpedia.org/resource/Joe_McKinney_(author)","Joe","McKinney"
"http://dbpedia.org/resource/Julie_Kagawa","Julie","Kagawa"
"http://dbpedia.org/resource/Kathi_Kamen_Goldmark","Kathi Kamen","Goldmark"
"http://dbpedia.org/resource/Kurtis_Scaletta","Kurtis","Scaletta"
"http://dbpedia.org/resource/Leighton_Gage","Leighton","Gage"
"http://dbpedia.org/resource/Mac_Barnett","Mac","Barnett"
"http://dbpedia.org/resource/Melissa_Coleman","Melissa","Coleman"
"http://dbpedia.org/resource/Molly_McCloskey","Molly","McCloskey"
"http://dbpedia.org/resource/N._K._Jemisin","N. K.","Jemisin"
"http://dbpedia.org/resource/Nakia_D._Johnson","Nakia D.","Johnson"
"http://dbpedia.org/resource/Noah_Hawley","Noah","Hawley"
"http://dbpedia.org/resource/Otis_James","Otis B","James"
"http://dbpedia.org/resource/Sara_Gran","Sara","Gran"
"http://dbpedia.org/resource/Scott_Flansburg","Scott","Flansburg"
"http://dbpedia.org/resource/T.L._Orcutt","T.L.","Orcutt"
"http://dbpedia.org/resource/Tim_Earley","Tim","Earley"
"http://dbpedia.org/resource/Kitty_Burns_Florey","Kitty Burns","Florey"
"http://dbpedia.org/resource/Erin_Hart","Erin","Hart"
"http://dbpedia.org/resource/Francisco_X._Alarcón","Francisco X.","Alarcon"
"http://dbpedia.org/resource/Guion_Griffis_Johnson","Guion Griffis","Johnson"
"http://dbpedia.org/resource/Jemiah_Jefferson","Jemiah","Jefferson"
"http://dbpedia.org/resource/Leonard_Baker","Leonard","Baker"
"http://dbpedia.org/resource/Rudolph_Delson","Rudolph","Delson"
"http://dbpedia.org/resource/Ruth_Isabel_Seabury","Ruth Isabel","Seabury"
"http://dbpedia.org/resource/Barbara_G._Peters","Barbara G.","Peters"
"http://dbpedia.org/resource/John_Birmelin","John","Birmelin"
"http://dbpedia.org/resource/Alyson_Noël","Alyson","Noël"
"http://dbpedia.org/resource/Henry_F._Pringle","Henry F.","Pringle"
"http://dbpedia.org/resource/Albert_Huffstickler","Albert","Huffstickler"
"http://dbpedia.org/resource/Don_Nigro","Don","Nigro"
"http://dbpedia.org/resource/Edwin_Philip_Pister","Edwin Philip","Pister"
"http://dbpedia.org/resource/Eloisa_James","Mary","Bly"
"http://dbpedia.org/resource/Howard_Breslin","Howard","Breslin"
"http://dbpedia.org/resource/James_R._Benn","James R.","Benn"
"http://dbpedia.org/resource/Jason_V_Brock","Jason V","Brock"
"http://dbpedia.org/resource/Jean_Wells","Jean","Wells"
"http://dbpedia.org/resource/John_Blumenthal","John","Blumenthal"
"http://dbpedia.org/resource/Laura_Hickman","Laura","Hickman"
"http://dbpedia.org/resource/Lilith_Saintcrow","Lilith","Saintcrow"
"http://dbpedia.org/resource/Mark_Crilley","Mark","Crilley"
"http://dbpedia.org/resource/Tom_Baum","Tom","Baum"
"http://dbpedia.org/resource/W._E._Blackhurst","W. E.","Blackhurst"
"http://dbpedia.org/resource/Russell_Wangersky","Russell","Wangersky"
"http://dbpedia.org/resource/Al_Schwartz_(writer)","Al","Schwartz"
"http://dbpedia.org/resource/Chris_Tusa","Chris","Tusa"
"http://dbpedia.org/resource/Daniel_James_Brown","Daniel James","Brown"
"http://dbpedia.org/resource/Don_Bendell","Don","Bendell"
"http://dbpedia.org/resource/Ernesto_Nieto","Ernesto","Nieto"
"http://dbpedia.org/resource/Jay_Mariotti","Jay","Mariotti"
"http://dbpedia.org/resource/Julia_de_Wolf_Gibbs","Julia de Wolf","Gibbs"
"http://dbpedia.org/resource/Kim_Roberts","Kim","Roberts"
"http://dbpedia.org/resource/Laynie_Browne","Laynie","Browne"
"http://dbpedia.org/resource/Lionel_Abel","Lionel","Abel"
"http://dbpedia.org/resource/Louis_Weitzenkorn","Louis","Weitzenkorn"
"http://dbpedia.org/resource/Michael_L._Gillette","Michael L.","Gillette"
"http://dbpedia.org/resource/Moss_H._Kendrix","Moss H.","Kendrix"
"http://dbpedia.org/resource/Nancy_Pickard","Nancy","Pickard"
"http://dbpedia.org/resource/Randa_Jarrar","Randa","Jarrar"
"http://dbpedia.org/resource/Richard_Michelson","Richard","Michelson"
"http://dbpedia.org/resource/Watt_Key","Watt","Key"
"http://dbpedia.org/resource/Byron_Darnton","Byron","Darnton"
"http://dbpedia.org/resource/Damon_DiMarco","Damon","Dimarco"
"http://dbpedia.org/resource/Nisi_Shawl","Nisi","Shawl"
"http://dbpedia.org/resource/Albert_Nofi","Albert","Nofi"
"http://dbpedia.org/resource/Allen_Morris_(historian)","Allen","Morris"
"http://dbpedia.org/resource/Amy_Plum","Amy","Plum"
"http://dbpedia.org/resource/Andrew_Ross_Sorkin","Andrew Ross","Sorkin"
"http://dbpedia.org/resource/Carol_Plum-Ucci","Carol","Plum-Ucci"
"http://dbpedia.org/resource/Chris_DeRose_(author)","Chris","DeRose"
"http://dbpedia.org/resource/Dan_Fitzsimons","Dan","Fitzsimons"
"http://dbpedia.org/resource/Daniel_Hecht","Daniel","Hecht"
"http://dbpedia.org/resource/Daniel_O'Brien_(comedian)","Daniel","Obrien"
"http://dbpedia.org/resource/Darian_Leader","Darian","Leader"
"http://dbpedia.org/resource/David_Shannon","David","Shannon"
"http://dbpedia.org/resource/Debbie_Macomber","Debbie","Macomber"
"http://dbpedia.org/resource/Derek_Ahonen","Derek","Ahonen"
"http://dbpedia.org/resource/Giannina_Braschi","Giannina","Braschi"
"http://dbpedia.org/resource/Héctor_Feliciano","Hector","Feliciano"
"http://dbpedia.org/resource/Juan_Boria","Juan","Boria"
"http://dbpedia.org/resource/Julian_Smith_(author)","Julian","Smith"
"http://dbpedia.org/resource/Laurence_Leamer","Laurence","Leamer"
"http://dbpedia.org/resource/Lee_Siegel_(cultural_critic)","Lee","Siegel"
"http://dbpedia.org/resource/Lee_Siegel_(professor_and_novelist)","Lee","Siegel"
"http://dbpedia.org/resource/Lucy_Corin","Lucy","Corin"
"http://dbpedia.org/resource/Michael_Collier_(poet)","Michael","Collier"
"http://dbpedia.org/resource/Norman_Bogner","Norman","Bogner"
"http://dbpedia.org/resource/Olen_Steinhauer","Olen","Steinhauer"
"http://dbpedia.org/resource/Plum_Johnson","Plum","Johnson"
"http://dbpedia.org/resource/Richard_Manning","Richard","Manning"
"http://dbpedia.org/resource/Robert_Byrne_(author)","Robert","Byrne"
"http://dbpedia.org/resource/Robert_Dean_Frisbie","Robert Dean","Frisbie"
"http://dbpedia.org/resource/Sloan_Nibley","Sloan","Nibley"
"http://dbpedia.org/resource/Edward_T._Lowe,_Jr.","Edward T. Lowe","Jr."
"http://dbpedia.org/resource/John_Crane","John","Crane"
"http://dbpedia.org/resource/Suzanne_Weyn","Suzanne","Weyn"
"http://dbpedia.org/resource/Alexander_Posey","Alexander Lawrence","Posey"
"http://dbpedia.org/resource/Jack_Belden","Jack","Belden"
"http://dbpedia.org/resource/Joseph_F._Poland","Joseph F.","Poland"
"http://dbpedia.org/resource/Tee_Morris","Tee","Morris"
"http://dbpedia.org/resource/Mark_Budz","Mark","Budz"
"http://dbpedia.org/resource/Alain_LeRoy_Locke","Alain Leroy","Locke"
"http://dbpedia.org/resource/D._Scott_Rogo","D. Scott","Rogo"
"http://dbpedia.org/resource/William_Lipkind","William","Lipkind"
"http://dbpedia.org/resource/Henry_Morton_Dexter","Henry Morton","Dexter"
"http://dbpedia.org/resource/Don_Wilson_(pastor)","Don","Wilson"
"http://dbpedia.org/resource/Herbert_Tarr","Herbert","Tarr"
"http://dbpedia.org/resource/Peter_B._Germano","Peter B.","Germano"
"http://dbpedia.org/resource/Benjamin_Scolnic","Benjamin","Scolnic"
"http://dbpedia.org/resource/Jeremy_Doner","Jeremy","Doner"
"http://dbpedia.org/resource/Savannah_Dooley","Savannah","Dooley"
"http://dbpedia.org/resource/Nancy_Dowd","Nancy","Dowd"
"http://dbpedia.org/resource/Lila_Garrett","Lila","Garrett"
"http://dbpedia.org/resource/Warren_Adler","Warren","Adler"
"http://dbpedia.org/resource/Dwayne_Shattuck","Dwayne","Shattuck"
"http://dbpedia.org/resource/Frank_Sanello","Frank","Sanello"
"http://dbpedia.org/resource/Fred_B._Lambert","Fred B.","Lambert"
"http://dbpedia.org/resource/Jameson_Currier","Jameson","Currier"
"http://dbpedia.org/resource/John_Beauchamp_Jones","John Beauchamp","Jones"
"http://dbpedia.org/resource/Marion_Holland","Marion","Holland"
"http://dbpedia.org/resource/Roberta_Naas","Roberta","Naas"
"http://dbpedia.org/resource/Henry_Kitchell_Webster","Henry Kitchell","Webster"
"http://dbpedia.org/resource/Roger_von_Oech","Roger Von","Oech"
"http://dbpedia.org/resource/Samuel_D._Hunter","Samuel D.","Hunter"
"http://dbpedia.org/resource/Albert_Saijo","Albert","Saijo"
"http://dbpedia.org/resource/Theodora_Mead_Abel","Theodora Mead","Abel"
"http://dbpedia.org/resource/Michael_Hodges_(writer)","Michael","Hodges"
"http://dbpedia.org/resource/Patricia_Lockwood","Patricia","Lockwood"
"http://dbpedia.org/resource/G._D._Falksen","G. D.","Falksen"
"http://dbpedia.org/resource/Scott_Moore_(screenwriter)","Scott","Moore"
"http://dbpedia.org/resource/Christopher_Barzak","Christopher","Barzak"
"http://dbpedia.org/resource/Harold_Sherman","Harold Morrow","Sherman"
"http://dbpedia.org/resource/Jacqueline_Carey_(novelist_born_1954)","Jacqueline","Carey"
"http://dbpedia.org/resource/Jacqueline_Woodson","Jacqueline","Woodson"
"http://dbpedia.org/resource/James_Grippando","James","Grippando"
"http://dbpedia.org/resource/Joseph_Battell","Joseph","Battell"
"http://dbpedia.org/resource/Matthew_Quick","Matthew","Quick"
"http://dbpedia.org/resource/Nic_Pizzolatto","Nic","Pizzolatto"
"http://dbpedia.org/resource/Shelby_Stephenson","Shelby","Stephenson"
"http://dbpedia.org/resource/Vanessa_Diffenbaugh","Vanessa","Diffenbaugh"
"http://dbpedia.org/resource/William_Lee_Miller","William Lee","Miller"
"http://dbpedia.org/resource/Allison_Hedge_Coke","Allison","Hedge Coke"
"http://dbpedia.org/resource/Joshua_Ferris","Joshua","Ferris"
"http://dbpedia.org/resource/Aileen_Fisher","Aileen Lucia","Fisher"
"http://dbpedia.org/resource/Andrea_Saul","Andrea","Saul"
"http://dbpedia.org/resource/Asali_Solomon","Asali","Solomon"
"http://dbpedia.org/resource/Ben_Belitt","Ben","Belitt"
"http://dbpedia.org/resource/Cecelia_Ager","Cecelia","Ager"
"http://dbpedia.org/resource/Charles_Leavitt","Charles","Leavitt"
"http://dbpedia.org/resource/Cleolinda_Jones","Cleolinda","Jones"
"http://dbpedia.org/resource/Dora_Malech","Dora","Malech"
"http://dbpedia.org/resource/Helen_Reimensnyder_Martin","Helen Reimensnyder","Martin"
"http://dbpedia.org/resource/Jessie_Sampter","Jessie","Sampter"
"http://dbpedia.org/resource/Jonathan_Craven","Jonathan","Craven"
"http://dbpedia.org/resource/Julie_Keith","Julie","Keith"
"http://dbpedia.org/resource/Karl_T._Pflock","Karl T.","Pflock"
"http://dbpedia.org/resource/Martha-Bryan_Allen","Martha-Bryan","Allen"
"http://dbpedia.org/resource/Meg_Gardiner","Meg","Gardiner"
"http://dbpedia.org/resource/Nick_Antosca","Nick","Antosca"
"http://dbpedia.org/resource/Ruth_Crocker","Ruth","Crocker"
"http://dbpedia.org/resource/Ruth_Narramore","Ruth","Narramore"
"http://dbpedia.org/resource/Vivian_Schilling","Vivian","Schilling"
"http://dbpedia.org/resource/Will_B._Johnstone","Will B.","Johnstone"
"http://dbpedia.org/resource/Chelsea_Cain","Chelsea","Cain"
"http://dbpedia.org/resource/Donna_Levin","Donna","Levin"
"http://dbpedia.org/resource/Doris_Gates","Doris","Gates"
"http://dbpedia.org/resource/E._J._Westlake","E. J.","Westlake"
"http://dbpedia.org/resource/Geoff_Edgers","Geoff","Edgers"
"http://dbpedia.org/resource/Jason_Healey","Jason","Healey"
